123,266,15006,138,61,15006,85,222,15006,123,830,15006,279,212,15006,92,867,15006,540,0,15006,48
124,2187,15252,721,62,15252,61,212,15252,93,867,15252,220,212,15252,94,867,15252,502,0,15252,49
125,765,15500,267,185,15500,90,212,15500,152,866,15500,230,267,15500,222,717,15500,198,0,15500,83
126,1217,15750,469,63,15750,63,212,15750,94,717,15750,312,267,15750,104,717,15750,196,0,15750,51
127,542,16002,251,188,16002,92,212,16002,96,716,16002,255,267,16002,105,964,16002,358,0,16002,57
128,1235,16256,420,64,16256,65,267,16256,106,964,16256,427,267,16256,179,964,16256,396,0,16256,82
129,785,16512,274,64,16512,65,267,16512,165,964,16512,360,236,16512,100,963,16512,251,0,16512,53
130,1576,16770,755,65,16770,101,267,16770,159,963,16770,551,236,16770,150,963,16770,400,0,16770,75
131,2079,17030,850,65,17030,104,267,17030,170,963,17030,399,236,17030,160,823,17030,794,0,17030,87
132,1021,17292,325,66,17292,127,236,17292,103,823,17292,341,236,17292,103,823,17292,219,0,17292,56
133,596,17556,255,197,17556,109,236,17556,255,823,17556,374,218,17556,223,1096,17556,446,0,17556,113
134,1576,17822,502,67,17822,71,236,17822,108,1096,17822,661,218,17822,158,1096,17822,899,0,17822,60
135,596,18090,405,200,18090,101,236,18090,164,1096,18090,395,218,18090,102,1021,18090,262,0,18090,60
136,2082,18360,728,68,18360,73,218,18360,104,1021,18360,260,218,18360,108,1021,18360,645,0,18360,102
137,901,18632,320,68,18632,122,218,18632,190,1021,18632,579,252,18632,178,912,18632,377,0,18632,96
138,809,18906,390,69,18906,101,218,18906,213,912,18906,271,252,18906,229,912,18906,363,0,18906,78
139,2030,19182,718,69,19182,296,218,19182,165,912,19182,393,252,19182,179,1108,19182,690,0,19182,61
140,1924,19460,827,70,19460,76,252,19460,236,1108,19460,281,252,19460,118,1108,19460,566,0,19460,63
141,1019,19740,382,209,19740,167,251,19740,114,1107,19740,404,284,19740,121,1065,19740,287,0,19740,74
142,1885,20022,749,71,20022,119,252,20022,306,1065,20022,405,284,20022,193,1065,20022,627,0,20022,96
143,1965,20306,839,212,20306,340,251,20306,181,1064,20306,448,284,20306,197,1158,20306,685,0,20306,67
144,2534,20592,1294,72,20592,124,284,20592,198,1158,20592,454,284,20592,644,1158,20592,302,0,20592,67
145,1035,20880,666,72,20880,124,284,20880,195,1158,20880,686,314,20880,203,1255,20880,600,0,20880,106
146,1964,21170,577,73,21170,82,284,21170,397,1255,21170,521,314,21170,211,1255,21170,961,0,21170,70
147,1264,21462,443,73,21462,83,284,21462,126,1255,21462,438,314,21462,131,1244,21462,749,0,21462,106
148,1475,21756,682,74,21756,122,314,21756,213,1244,21756,736,314,21756,220,1244,21756,974,0,21756,110
